"","X","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","avg_prev_mse_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"584",1981,1981,5278.13317761606,22142.1413415571,313262.930894615,93430.2411958009,434113.446609589,220591206.126848,74366514.9783327,294957721.10518,0.0435345356967499,0.034478515543313,8,7,8,45,1.5,17,30,40,17,0.20745212728785,0.290074017757215,0.248763072522532,1493,1050,1068,1014,1716
"585",1982,1982,5276.7410910555,22148.4880303684,304924.133360116,91152.2996941384,423501.662175679,220954049.190054,73689589.0525294,294643638.242584,0.0435360538915801,0.0342507444591785,8,7,8,45,1.5,17,30,40,20,0.208203676576065,0.282754711350586,0.245479193963326,1475,1052,1066,990,1702
"586",1983,1983,5507.83278353174,23362.370637548,248280.710696714,70347.652985099,347498.567102892,225538699.021584,74177531.9016663,299716230.923251,0.0440131118116175,0.0342359179591532,8,7,8,45,1.5,17,30,60,17,0.217699766392857,0.28803062572411,0.252865196058484,1303,1102,1114,817,1571
"587",1984,1984,5506.90324072665,23371.0549058424,241120.526516615,68703.2824023143,338701.767065498,225879373.149518,73543238.7700871,299422611.919605,0.0440144905740729,0.0340178417641196,8,7,8,45,1.5,17,30,60,20,0.218405397626648,0.281172289228667,0.249788843427657,1283,1104,1112,800,1559
"588",2081,2081,5489.79274616057,21664.4954746324,262569.46892716,67533.6309037739,357257.388051727,212608745.773545,80415985.1977496,293024730.971294,0.0430500385006437,0.0363326058586576,8,8,8,45,1.2,14,22,40,17,0.190918223225508,0.355484315170695,0.273201269198101,1318,1034,1107,785,1604
"589",2082,2082,5487.79486467269,21664.5317381847,253268.05080464,65387.9670000656,345808.344407563,213049402.820344,79515142.2140003,292564545.034344,0.0430520026000292,0.0360493065397866,8,8,8,45,1.2,14,22,40,20,0.191830946999094,0.345743890744642,0.268787418871868,1297,1035,1105,776,1578
"590",2083,2083,5717.50351346196,22841.6312722396,190245.308980201,46200.1812991885,265004.625065091,218832972.618127,78302965.2344288,297135937.852556,0.0436667270317089,0.0357075602053612,8,8,8,45,1.2,14,22,60,17,0.203810334799603,0.332637146868616,0.268223740834109,1080,1075,1149,546,1408
"591",2084,2084,5716.0371742597,22844.7401624057,182650.815808812,44974.29022719,256185.883372667,219251055.561319,77470458.8822992,296721514.443618,0.0436685020519175,0.0354368666112956,8,8,8,45,1.2,14,22,60,20,0.20467630130202,0.323635616797995,0.264155959050008,1038,1077,1147,531,1384
"592",2085,2085,5753.82857249493,23090.6619912728,188833.873775139,44204.0897775849,261882.454116492,224775241.556616,74462459.7627776,299237701.319393,0.0439140666511036,0.0347253109221339,8,8,8,45,1.2,14,30,40,17,0.216118432828672,0.291111427093602,0.253614929961137,1063,1090,1157,526,1402
"593",2086,2086,5752.6101276556,23095.8722802071,181496.719144696,42821.3607375837,253166.562290142,225215635.647909,73659703.679226,298875339.327135,0.0439159496765137,0.0344554776379667,8,8,8,45,1.2,14,30,40,20,0.217030611947989,0.282431573772388,0.249731092860188,1028,1092,1155,508,1379
"594",2087,2087,5997.0515295843,24358.2695560386,134563.229651495,33531.1294154769,198449.680152595,230791752.421052,73174717.6158696,303966470.036922,0.0444931361387583,0.0341769173815355,8,8,8,45,1.2,14,30,60,17,0.228580306614423,0.277187629840948,0.252883968227685,825,1121,1190,352,1197
"595",2088,2088,5996.30961647126,24366.1415349008,128680.471199552,32910.8388467946,191953.761197719,231207846.112119,72431506.2157562,303639352.327876,0.044494837568885,0.0339190203707592,8,8,8,45,1.2,14,30,60,20,0.229442152820298,0.269151607353149,0.249296880086724,801,1125,1188,335,1163
"596",2089,2089,3406.34168356708,12347.5795783226,277233.352612192,73531.5015255593,366518.775399641,211388029.844473,79576089.021039,290964118.865512,0.0429752449353991,0.0362470341196731,8,8,8,45,1.2,17,22,40,17,0.188389779717448,0.346402882132352,0.2673963309249,1342,530,543,847,1643
"597",2090,2090,3398.1570075848,12312.5810683543,267846.076387698,71283.3786557209,354840.193119358,211819807.92782,78693899.5117559,290513707.439576,0.0429771443324242,0.0359689306730376,8,8,8,45,1.2,17,22,40,20,0.189284112678755,0.336864149634414,0.263074131156585,1312,526,535,821,1619
"598",2091,2091,3528.65263191726,12979.435416295,204449.065947662,50745.6621777012,271702.816173576,218277533.888252,78429007.0401812,296706540.928433,0.0436174502054893,0.0356010638061468,8,8,8,45,1.2,17,22,60,17,0.202659866113784,0.333999982241263,0.268329924177524,1103,577,601,604,1459
"599",2092,2092,3521.50655036593,12950.570136964,196715.054215744,49391.0801999758,262578.21110305,218685252.205525,77612812.9098034,296298065.115328,0.0436191682307405,0.0353352125284818,8,8,8,45,1.2,17,22,60,20,0.203504364582162,0.325174829148718,0.26433959686544,1069,575,595,594,1426
"600",2093,2093,3520.87037109353,13012.2383362095,202835.212482587,48862.7879681069,268231.109157997,223228887.926057,73753385.7936262,296982273.719683,0.0438183565987584,0.0346823768843389,8,8,8,45,1.2,17,30,40,17,0.212915502724103,0.283444517839055,0.248180010281579,1095,584,594,583,1450
"601",2094,2094,3513.88897618285,12985.2279971269,195346.008318466,47354.0630709985,259199.188362774,223659741.171507,72966127.2423011,296625868.413808,0.0438201774449528,0.0344175484901043,8,8,8,45,1.2,17,30,40,20,0.213807920087914,0.274932232611467,0.244370076349691,1050,578,590,567,1421
"602",2095,2095,3665.80037466082,13771.2245463536,147210.500988285,36311.4503085854,200958.976217885,229754206.731751,73157634.4152518,302911841.147003,0.0444209152031688,0.0341084514685774,8,8,8,45,1.2,17,30,60,17,0.226431259813319,0.277002916602821,0.25171708820807,831,641,659,398,1252
"603",2096,2096,3659.77473936508,13749.7338650229,141134.70222161,35546.0142011905,194090.225027189,230159508.3311,72427917.9548586,302587426.285958,0.0444225602052786,0.0338552224877945,8,8,8,45,1.2,17,30,60,20,0.227270752584139,0.269112809044538,0.248191780814338,807,639,654,380,1226
"604",2097,2097,5490.46311569918,21663.2769695686,262953.012019015,67720.6515391397,357827.403643422,214371370.410543,76977505.0614378,291348875.471981,0.043053903845548,0.0351743914287665,8,8,8,45,1.5,14,22,40,17,0.194569110966401,0.318305520960815,0.256437315963608,1320,1032,1108,787,1608
"605",2098,2098,5488.44256708543,21663.2918603217,253631.711263579,65558.192620779,346341.638311765,214821448.685959,76103037.1325034,290924485.818462,0.0430558676727533,0.0348916674130117,8,8,8,45,1.5,14,22,40,20,0.195501348734823,0.30885027856181,0.252175813648316,1298,1033,1106,777,1580
"606",2099,2099,5717.95732198691,22840.0889124758,190676.642518174,46320.9405359225,265555.629288559,220639517.435332,74962084.830071,295601602.265403,0.0436707191474886,0.0345539086667105,8,8,8,45,1.5,14,22,60,17,0.207552193496042,0.296513656224674,0.252032924860358,1085,1074,1150,550,1412
"607",2100,2100,5716.46955377502,22843.1741303264,183057.602118038,45075.979082229,256693.224884369,221066303.332204,74154481.4207068,295220784.75291,0.043672493911712,0.0342837497449463,8,8,8,45,1.5,14,22,60,20,0.20843618624536,0.287781390872066,0.248108788558713,1040,1076,1148,533,1385
"608",2101,2101,5754.15308131284,23088.9760230802,189144.313641434,44313.9066430636,262301.349388891,226639988.965131,71243196.7795656,297883185.744696,0.0439179223431396,0.0335710621131374,8,8,8,45,1.5,14,30,40,17,0.219980845341642,0.256302932870714,0.238141889106178,1066,1089,1158,527,1404
"609",2102,2102,5752.91376256796,23094.1670413822,181786.96955827,42914.9673371317,253549.017699352,227089095.731344,70465428.4016862,297554524.13303,0.0439198051070928,0.0333017849759642,8,8,8,45,1.5,14,30,40,20,0.220911070843262,0.247893260772057,0.234402165807659,1030,1091,1156,510,1380
"610",2103,2103,5997.16681653382,24356.2206817398,134903.50534447,33564.0600588851,198820.952901629,232694509.685353,70041804.7881504,302736314.473504,0.0444971192884081,0.0330269157551821,8,8,8,45,1.5,14,30,60,17,0.232521448150924,0.243312802393435,0.237917125272179,827,1120,1191,353,1198
"611",2104,2104,5996.40510073002,24364.0706628379,128996.430832097,32925.5627410837,192282.469336748,233118659.024076,69322199.7086116,302440858.732688,0.0444988204725954,0.0327695359777572,8,8,8,45,1.5,14,30,60,20,0.233399979852199,0.235532024810333,0.234466002331266,802,1124,1189,336,1165
"612",2105,2105,3409.51340674563,12349.0134196465,277621.454961446,73731.0137209633,367110.995508801,213153106.892396,76139456.4432156,289292563.335611,0.0429790744236035,0.0350879249868348,8,8,8,45,1.5,17,22,40,17,0.192045747086071,0.309244064770995,0.250644905928533,1343,531,547,850,1644
"613",2106,2106,3401.29267082601,12313.9815727098,268215.171319019,71466.7538345622,355397.199397117,213594158.699698,75283164.5582095,288877323.257907,0.0429809735592323,0.0348103893927043,8,8,8,45,1.5,17,22,40,20,0.192959288518875,0.299985352050793,0.246472320284834,1314,527,538,824,1620
"614",2107,2107,3534.00297447306,12991.4580288564,204863.406615569,50885.5893227011,272274.456941599,220024813.576514,75369365.595586,295394179.1721,0.0436214148882412,0.0346441626261868,8,8,8,45,1.5,17,22,60,17,0.206278970181598,0.300917406476658,0.253598188329128,1105,580,606,606,1460
"615",2108,2108,3526.80255417539,12962.4162163654,197110.127131082,49515.5347962029,263114.880697825,220440480.958394,74575689.8101154,295016170.768509,0.0436231326669809,0.0343790971240229,8,8,8,45,1.5,17,22,60,20,0.207139933382124,0.292335734479848,0.249737833930986,1072,576,599,597,1431
"616",2109,2109,3523.50500957717,13012.9881673361,203153.742921093,48988.8169730286,268679.053071034,225093859.066573,70530459.5981891,295624318.664762,0.0438221768218079,0.0335271340094815,8,8,8,45,1.5,17,30,40,17,0.216778378648513,0.248596414891364,0.232687396769938,1097,585,597,587,1452
"617",2110,2110,3516.49045794559,12985.9489108539,195645.236118936,47464.5080577165,259612.183545452,225533287.729804,69767734.2082614,295301021.938065,0.0438239974169274,0.0332628543503449,8,8,8,45,1.5,17,30,40,20,0.21768855809677,0.240349396096255,0.229018977096513,1054,579,592,568,1422
"618",2111,2111,3670.39976449719,13781.0431517742,147529.760047217,36376.1074367994,201357.310400288,231590705.308919,70288337.2710545,301879042.579973,0.044424865881999,0.0331545306980835,8,8,8,45,1.5,17,30,60,17,0.230235161109611,0.245978451193074,0.238106806151342,834,642,661,399,1254
"619",2112,2112,3664.32345952299,13759.3889999787,141437.07467303,35596.375868796,194457.163001328,232003349.268285,69579953.0545079,301583302.322793,0.0444265106477477,0.0329020611033635,8,8,8,45,1.5,17,30,60,20,0.231089861957982,0.238318999934251,0.234704430946116,808,640,657,382,1227
"620",2199,2199,4107.28138997899,14603.5224843447,36223.1179661782,41337.1490443575,96271.0708848593,156308885.363115,92369526.0185515,248678411.381666,0.0371597641734592,0.0394387083633764,8,9,8,35,1.5,14,30,60,17,0.0743054936221449,0.484732766997636,0.27951913030989,106,688,807,486,315
"621",2200,2200,4101.57518049135,14579.2745813295,33922.177293531,43115.1977311315,95718.2247864834,156715493.118588,91215732.713913,247931225.832501,0.0371618385367767,0.039126817652719,8,9,8,35,1.5,14,30,60,20,0.0751476918069705,0.472257300473666,0.273702496140318,98,687,804,512,264
"622",2207,2207,2874.92008353467,9625.46954174461,40584.8621842908,35901.6400791894,88986.8918887595,154701996.856728,93140761.5148361,247842758.371564,0.0370258618865611,0.0396051793830491,8,9,8,35,1.5,17,30,60,17,0.0709771788886443,0.493071801881367,0.282024490385006,36,139,174,392,410
"623",2208,2208,2860.85252720458,9552.15609071253,37909.2200594907,37436.3201286012,87758.548806009,155096511.210193,92002272.0542454,247098783.264439,0.0370278727805358,0.0392986934436037,8,9,8,35,1.5,17,30,60,20,0.0717943282614825,0.480761809184762,0.276278068723122,25,128,158,417,344
"624",2209,2209,3787.658164046,13329.4009651034,163407.495563167,33320.3187869516,213844.873479268,216174155.626013,77039955.0380028,293214110.664016,0.0432731027327075,0.0355652371607407,8,9,8,45,1.2,14,22,40,17,0.198303182477982,0.318980765468586,0.258641973973284,896,602,693,346,1321
"625",2210,2210,3780.45633405845,13296.1108962565,155381.025947916,32265.0471158025,204722.640294033,216699591.243901,76027909.4118341,292727500.655735,0.0432754295233203,0.0352401610961318,8,9,8,45,1.2,14,22,40,20,0.199391506342128,0.308037955106245,0.253714730724186,852,597,688,321,1279
"626",2211,2211,3911.94136998196,13958.2145402033,104643.260293769,27103.0239117161,149616.440115671,224128577.31109,73888227.2574759,298016804.568566,0.0440187246011904,0.0345482516809785,8,9,8,45,1.2,14,22,60,17,0.214779010630145,0.284902500097695,0.24984075536392,585,649,730,160,1030
"627",2212,2212,3905.65063142788,13930.7709091939,98686.7768757065,27133.6579198702,143656.856336198,224628375.571597,72968696.1653799,297597071.736977,0.0440208184610225,0.0342376351358266,8,9,8,45,1.2,14,22,60,20,0.215814232369308,0.2749600092624,0.245387120815854,555,647,725,163,991
"628",2213,2213,3930.75854246758,14053.0492967561,100547.073217581,22883.363962665,141414.24501947,230581207.840494,70457703.354092,301038911.194586,0.0442740600860141,0.0336821069301054,8,9,8,45,1.2,14,30,40,17,0.228144210004891,0.247809733183302,0.237976971594097,543,655,738,49,1002
"629",2214,2214,3924.62330063342,14027.3517138763,94973.9578470421,22744.8279940776,135670.760855629,231109651.129397,69569218.1943978,300678869.323794,0.0442762890978665,0.0333727934994989,8,9,8,45,1.2,14,30,40,20,0.229238763595439,0.238202928548323,0.233720846071881,503,651,736,44,963
"630",2215,2215,4076.72030819572,14811.1669477551,63716.4994466701,29274.3498769445,111878.736579565,238160055.809859,68118239.3997727,306278295.209632,0.0449723207858945,0.0327543323122329,8,9,8,45,1.2,14,30,60,17,0.243842120133152,0.222514124230806,0.233178122181979,294,697,790,236,712
"631",2216,2216,4071.43737897819,14790.8021722592,59875.025209089,30013.7862316937,108751.05099202,238660102.085913,67310120.5641763,305970222.65009,0.0449743240018457,0.0324587068510664,8,9,8,45,1.2,14,30,60,20,0.244877855581758,0.213776285797924,0.229327070689841,255,694,788,250,668
"632",2217,2217,2915.7803622846,9963.32601704221,176410.221466912,36860.604131141,226149.93197738,214417798.075462,77066575.9302585,291484374.00572,0.0431739251812498,0.0356517269976262,8,9,8,45,1.2,17,22,40,17,0.194665275622865,0.319268605629244,0.256966940626055,944,206,200,406,1369
"633",2218,2218,2899.33086383337,9875.84545686502,168166.274674781,35638.472920825,216579.923916304,214931327.531701,76067099.9010624,290998427.432764,0.043176244757744,0.0353320024857207,8,9,8,45,1.2,17,22,40,20,0.195728938502084,0.308461704866675,0.252095321684379,912,190,190,384,1339
"634",2219,2219,2862.77273460635,9658.87279497439,115592.456004089,28075.1021353183,156189.203668988,222452130.504997,74465901.229816,296918031.734813,0.0439331059880515,0.0346880292734713,8,9,8,45,1.2,17,22,60,17,0.211306621237557,0.291148638183888,0.251227629710723,628,148,162,199,1092
"635",2220,2220,2848.44950791362,9579.00681596857,109371.630039688,27849.7727096155,149648.859073186,223046662.493476,73420997.8468843,296467660.34036,0.0439351376120203,0.0343538394910055,8,9,8,45,1.2,17,22,60,20,0.212538062976624,0.279850551150326,0.246194307063475,586,133,148,189,1056
"636",2221,2221,2819.98253056147,9441.29851791255,111543.347075379,24122.7650425086,147927.393166362,229109567.315346,70668481.5082548,299778048.8236,0.0441968531480723,0.0337972231512539,8,9,8,45,1.2,17,30,40,17,0.225096031601226,0.25008878593536,0.237592408768293,578,115,124,84,1068
"637",2222,2222,2805.14229723063,9365.29938871088,105697.04753122,23795.4899898877,141662.97920705,229624301.43024,69793014.5639788,299417315.994219,0.0441990127234014,0.0334934050007742,8,9,8,45,1.2,17,30,40,20,0.226162189664855,0.240622741616807,0.233392465640831,547,103,111,77,1039
"638",2223,2223,2797.56820236565,9331.3882998509,71928.2109533842,27521.5545417047,111578.721997306,236060028.38965,68701305.2349601,304761333.62461,0.0448628739492952,0.0329368837886227,8,9,8,45,1.2,17,30,60,17,0.239492377026736,0.228818562191147,0.234155469608942,288,99,103,172,792
"639",2224,2224,2784.28172337849,9264.92989834644,67752.6295991538,28050.0686832812,107851.90990416,236547284.815014,67899024.348914,304446309.163928,0.0448648168147854,0.0326466580095912,8,9,8,45,1.2,17,30,60,20,0.240501621123688,0.220143846974435,0.230322734049062,244,87,92,198,753
"640",2225,2225,3790.44356378046,13330.5272685096,163736.552610023,33374.4878936303,214232.011335944,217971803.357535,73709454.1669876,291681257.524522,0.0432769547091332,0.0344133928178903,8,9,8,45,1.5,14,22,40,17,0.202026612825941,0.282969504216364,0.242498058521153,898,604,695,347,1323
"641",2226,2226,3783.20860297214,13297.2084443332,155681.097654224,32296.5909166272,205058.105618156,218508035.281442,72727647.7814105,291235683.062853,0.0432792811765732,0.0340889678270931,8,9,8,45,1.5,14,22,40,20,0.203137298854137,0.272353657645713,0.237745478249925,853,598,691,322,1283
"642",2227,2227,3914.48279511641,13959.3418454709,104987.64866905,27024.2333718659,149885.706681503,225977941.233974,70703971.6209662,296681912.85494,0.0440226902860928,0.0334015726963009,8,9,8,45,1.5,14,22,60,17,0.218609559649367,0.250472525129618,0.234541042389492,587,650,732,154,1034
"643",2228,2228,3908.16096398709,13931.8681301507,98996.3125928595,27029.4567728811,143865.798459878,226487697.25951,69812794.7042443,296300491.963754,0.0440247838440185,0.0330915418796182,8,9,8,45,1.5,14,22,60,20,0.219665406700073,0.240836615693498,0.230251011196785,556,648,728,155,994
